workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
72,critcher,0.0-4.0-0.4,justin-principles,moral,7,8637,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,130434,9,html-slider-response,
72,critcher,0.0-4.0-0.5,justin-deep,moral,7,11621,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,142057,10,html-slider-response,
72,critcher,0.0-4.0-0.6,justin-standards,moral,6,10534,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,152593,11,html-slider-response,
72,critcher,0.0-4.0-0.7,justin-calm,moral,7,7781,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,160377,12,html-slider-response,
72,critcher,0.0-4.0-0.8,justin-upset,moral,1,15662,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,176041,13,html-slider-response,
72,critcher,0.0-4.0-0.9,nate-conflicted,moral,2,8966,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,185009,14,html-slider-response,
72,critcher,0.0-4.0-0.10,nate-reservations,moral,6,5262,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,190273,15,html-slider-response,
72,critcher,0.0-4.0-0.11,nate-certain,moral,6,5246,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,195521,16,html-slider-response,
72,critcher,0.0-4.0-0.12,nate-far,moral,5,5558,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,201081,17,html-slider-response,
72,critcher,0.0-4.0-0.13,nate-principles,moral,6,5294,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,206377,18,html-slider-response,
72,critcher,0.0-4.0-0.14,nate-deep,moral,7,4478,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,210857,19,html-slider-response,
72,critcher,0.0-4.0-0.15,nate-standards,moral,6,3422,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,214281,20,html-slider-response,
72,critcher,0.0-4.0-0.16,nate-calm,moral,5,10174,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,224457,21,html-slider-response,
72,critcher,0.0-4.0-0.17,nate-upset,moral,5,4710,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,229169,22,html-slider-response,
72,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,4278,4,<p>How quickly did Justin make his decision?</p><br>,233449,23,html-slider-response,
72,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,3278,4,<p>How quickly did Nate make his decision?</p><br>,236729,24,html-slider-response,
72,critcher,0.0-6.0,,,0,2414,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,239145,25,html-button-response,
101,critcher,0.0-0.0,,,0,17248,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",17253,0,html-button-response,
101,critcher,0.0-1.0,,,0,9056,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",26315,1,html-button-response,
101,critcher,0.0-2.0-0.0,,immoral,0,51426,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",77744,2,html-button-response,
101,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,18216,4,<p>How quickly did Justin make his decision?</p><br>,95965,3,html-slider-response,
101,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,3762,4,<p>How quickly did Nate make his decision?</p><br>,99730,4,html-slider-response,
101,critcher,0.0-4.0-0.0,justin-conflicted,immoral,6,8682,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,108415,5,html-slider-response,
101,critcher,0.0-4.0-0.1,justin-reservations,immoral,2,5653,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,114071,6,html-slider-response,
101,critcher,0.0-4.0-0.2,justin-certain,immoral,1,5059,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,119135,7,html-slider-response,
101,critcher,0.0-4.0-0.3,justin-far,immoral,5,18565,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,137702,8,html-slider-response,
101,critcher,0.0-4.0-0.4,justin-principles,immoral,5,5779,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,143484,9,html-slider-response,
101,critcher,0.0-4.0-0.5,justin-deep,immoral,5,8470,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,151957,10,html-slider-response,
101,critcher,0.0-4.0-0.6,justin-standards,immoral,3,5946,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,157907,11,html-slider-response,
101,critcher,0.0-4.0-0.7,justin-calm,immoral,3,4806,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,162716,12,html-slider-response,
101,critcher,0.0-4.0-0.8,justin-upset,immoral,5,12307,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,175024,13,html-slider-response,
101,critcher,0.0-4.0-0.9,nate-conflicted,immoral,7,13805,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,188831,14,html-slider-response,
101,critcher,0.0-4.0-0.10,nate-reservations,immoral,6,7325,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,196158,15,html-slider-response,
101,critcher,0.0-4.0-0.11,nate-certain,immoral,6,7601,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,203761,16,html-slider-response,
101,critcher,0.0-4.0-0.12,nate-far,immoral,3,9139,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,212903,17,html-slider-response,
101,critcher,0.0-4.0-0.13,nate-principles,immoral,6,3938,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,216844,18,html-slider-response,
101,critcher,0.0-4.0-0.14,nate-deep,immoral,6,8394,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,225240,19,html-slider-response,
101,critcher,0.0-4.0-0.15,nate-standards,immoral,6,6477,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,231721,20,html-slider-response,
101,critcher,0.0-4.0-0.16,nate-calm,immoral,2,5521,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,237245,21,html-slider-response,
101,critcher,0.0-4.0-0.17,nate-upset,immoral,3,5885,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,243133,22,html-slider-response,
101,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,5869,4,<p>How quickly did Justin make his decision?</p><br>,249004,23,html-slider-response,
101,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,3385,4,<p>How quickly did Nate make his decision?</p><br>,252392,24,html-slider-response,
101,critcher,0.0-6.0,,,0,7338,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,259733,25,html-button-response,
92,critcher,0.0-0.0,,,0,45127,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",45126,0,html-button-response,
92,critcher,0.0-1.0,,,0,3234,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",48361,1,html-button-response,
92,critcher,0.0-2.0-0.0,,moral,0,187653,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",236005,2,html-button-response,
92,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,4546,4,<p>How quickly did Justin make his decision?</p><br>,240553,3,html-slider-response,
92,critcher,0.0-3.0-0.1,,manipulation_check_nate,4,8214,4,<p>How quickly did Nate make his decision?</p><br>,248769,4,html-slider-response,
92,critcher,0.0-4.0-0.0,justin-conflicted,moral,7,6949,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,255720,5,html-slider-response,
92,critcher,0.0-4.0-0.1,justin-reservations,moral,1,5382,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,261103,6,html-slider-response,
92,critcher,0.0-4.0-0.2,justin-certain,moral,1,4082,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,265186,7,html-slider-response,
92,critcher,0.0-4.0-0.3,justin-far,moral,7,5731,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,270919,8,html-slider-response,
92,critcher,0.0-4.0-0.4,justin-principles,moral,7,7883,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,278802,9,html-slider-response,
92,critcher,0.0-4.0-0.5,justin-deep,moral,7,4815,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,283619,10,html-slider-response,
92,critcher,0.0-4.0-0.6,justin-standards,moral,7,6116,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,289735,11,html-slider-response,
92,critcher,0.0-4.0-0.7,justin-calm,moral,7,3751,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,293488,12,html-slider-response,
92,critcher,0.0-4.0-0.8,justin-upset,moral,1,4131,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,297620,13,html-slider-response,
92,critcher,0.0-4.0-0.9,nate-conflicted,moral,3,6733,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,304354,14,html-slider-response,
92,critcher,0.0-4.0-0.10,nate-reservations,moral,5,4582,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,308937,15,html-slider-response,
92,critcher,0.0-4.0-0.11,nate-certain,moral,5,2996,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,311934,16,html-slider-response,
92,critcher,0.0-4.0-0.12,nate-far,moral,5,7583,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,319518,17,html-slider-response,
92,critcher,0.0-4.0-0.13,nate-principles,moral,5,9151,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,328669,18,html-slider-response,
92,critcher,0.0-4.0-0.14,nate-deep,moral,4,6666,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,335336,19,html-slider-response,
92,critcher,0.0-4.0-0.15,nate-standards,moral,4,4679,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,340017,20,html-slider-response,
92,critcher,0.0-4.0-0.16,nate-calm,moral,3,7035,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,347052,21,html-slider-response,
92,critcher,0.0-4.0-0.17,nate-upset,moral,3,4666,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,351719,22,html-slider-response,
92,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,4382,4,<p>How quickly did Justin make his decision?</p><br>,356102,23,html-slider-response,
92,critcher,0.0-5.0-0.1,,manipulation_check_nate,2,4230,4,<p>How quickly did Nate make his decision?</p><br>,360333,24,html-slider-response,
92,critcher,0.0-6.0,,,0,2132,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,362467,25,html-button-response,
142,critcher,0.0-0.0,,,0,4529,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",4534,0,html-button-response,
142,critcher,0.0-1.0,,,0,2571,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",7107,1,html-button-response,
142,critcher,0.0-2.0-0.0,,immoral,0,6598,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",13707,2,html-button-response,
142,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,28708,4,<p>How quickly did Justin make his decision?</p><br>,42421,3,html-slider-response,
142,critcher,0.0-3.0-0.1,,manipulation_check_nate,7,13106,4,<p>How quickly did Nate make his decision?</p><br>,55532,4,html-slider-response,
142,critcher,0.0-4.0-0.0,justin-conflicted,immoral,6,29093,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,84627,5,html-slider-response,
142,critcher,0.0-4.0-0.1,justin-reservations,immoral,2,15261,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,99891,6,html-slider-response,
142,critcher,0.0-4.0-0.2,justin-certain,immoral,2,9613,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,109507,7,html-slider-response,
142,critcher,0.0-4.0-0.3,justin-far,immoral,2,10549,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,120059,8,html-slider-response,
142,critcher,0.0-4.0-0.4,justin-principles,immoral,3,11806,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,131867,9,html-slider-response,
142,critcher,0.0-4.0-0.5,justin-deep,immoral,6,16262,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,148130,10,html-slider-response,
142,critcher,0.0-4.0-0.6,justin-standards,immoral,5,5814,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,153946,11,html-slider-response,
142,critcher,0.0-4.0-0.7,justin-calm,immoral,5,12622,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,166571,12,html-slider-response,
142,critcher,0.0-4.0-0.8,justin-upset,immoral,1,10869,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,177443,13,html-slider-response,
142,critcher,0.0-4.0-0.9,nate-conflicted,immoral,7,15990,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,193435,14,html-slider-response,
142,critcher,0.0-4.0-0.10,nate-reservations,immoral,1,8558,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,201994,15,html-slider-response,
142,critcher,0.0-4.0-0.11,nate-certain,immoral,1,5622,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,207618,16,html-slider-response,
142,critcher,0.0-4.0-0.12,nate-far,immoral,2,8606,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,216226,17,html-slider-response,
142,critcher,0.0-4.0-0.13,nate-principles,immoral,6,6382,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,222610,18,html-slider-response,
142,critcher,0.0-4.0-0.14,nate-deep,immoral,6,7470,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,230082,19,html-slider-response,
142,critcher,0.0-4.0-0.15,nate-standards,immoral,6,5302,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,235386,20,html-slider-response,
142,critcher,0.0-4.0-0.16,nate-calm,immoral,7,6974,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,242362,21,html-slider-response,
142,critcher,0.0-4.0-0.17,nate-upset,immoral,1,8550,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,250914,22,html-slider-response,
142,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,4046,4,<p>How quickly did Justin make his decision?</p><br>,254961,23,html-slider-response,
142,critcher,0.0-5.0-0.1,,manipulation_check_nate,7,5094,4,<p>How quickly did Nate make his decision?</p><br>,260057,24,html-slider-response,
142,critcher,0.0-6.0,,,0,4302,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,264362,25,html-button-response,
120,critcher,0.0-0.0,,,0,7331,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",7333,0,html-button-response,
120,critcher,0.0-1.0,,,0,4917,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",12252,1,html-button-response,
120,critcher,0.0-2.0-0.0,,moral,0,28832,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",41085,2,html-button-response,
120,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,11747,4,<p>How quickly did Justin make his decision?</p><br>,52835,3,html-slider-response,
120,critcher,0.0-3.0-0.1,,manipulation_check_nate,2,5469,4,<p>How quickly did Nate make his decision?</p><br>,58306,4,html-slider-response,
120,critcher,0.0-4.0-0.0,justin-conflicted,moral,7,7261,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,65568,5,html-slider-response,
120,critcher,0.0-4.0-0.1,justin-reservations,moral,3,4874,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,70444,6,html-slider-response,
120,critcher,0.0-4.0-0.2,justin-certain,moral,1,5044,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,75490,7,html-slider-response,
120,critcher,0.0-4.0-0.3,justin-far,moral,2,6393,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,81885,8,html-slider-response,
120,critcher,0.0-4.0-0.4,justin-principles,moral,6,3470,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,85356,9,html-slider-response,
120,critcher,0.0-4.0-0.5,justin-deep,moral,7,6223,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,91581,10,html-slider-response,
120,critcher,0.0-4.0-0.6,justin-standards,moral,7,3661,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,95243,11,html-slider-response,
120,critcher,0.0-4.0-0.7,justin-calm,moral,6,4782,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,100028,12,html-slider-response,
120,critcher,0.0-4.0-0.8,justin-upset,moral,1,5073,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,105102,13,html-slider-response,
120,critcher,0.0-4.0-0.9,nate-conflicted,moral,2,4390,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,109494,14,html-slider-response,
120,critcher,0.0-4.0-0.10,nate-reservations,moral,5,4748,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,114243,15,html-slider-response,
120,critcher,0.0-4.0-0.11,nate-certain,moral,4,7348,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,121593,16,html-slider-response,
120,critcher,0.0-4.0-0.12,nate-far,moral,5,4924,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,126519,17,html-slider-response,
120,critcher,0.0-4.0-0.13,nate-principles,moral,5,3090,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,129610,18,html-slider-response,
120,critcher,0.0-4.0-0.14,nate-deep,moral,4,5436,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,135047,19,html-slider-response,
120,critcher,0.0-4.0-0.15,nate-standards,moral,4,3628,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,138677,20,html-slider-response,
120,critcher,0.0-4.0-0.16,nate-calm,moral,3,4870,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,143548,21,html-slider-response,
120,critcher,0.0-4.0-0.17,nate-upset,moral,5,4774,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,148322,22,html-slider-response,
120,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,8387,4,<p>How quickly did Justin make his decision?</p><br>,156711,23,html-slider-response,
120,critcher,0.0-5.0-0.1,,manipulation_check_nate,2,4164,4,<p>How quickly did Nate make his decision?</p><br>,160877,24,html-slider-response,
