workerid,proliferate.condition,id,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
501,Sloman,,0.0-1.0,,0,40836,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",65442,1,html-button-response,
501,Sloman,glowing rock,0.0-2.0-0.0,cok,0,16662,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",82106,2,html-button-response,
501,Sloman,glowing rock,0.0-2.0-1.0,cok,2,5974,4,<p>How well do you understand how glowing rocks work?</p>,88089,3,html-slider-response,
501,Sloman,fish,0.0-2.0-0.1,non-cok,0,26363,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",114452,4,html-button-response,
501,Sloman,fish,0.0-2.0-1.1,non-cok,5,9562,4,<p>How well do you understand flying fish?</p>,124016,5,html-slider-response,
501,Sloman,crystal,0.0-2.0-0.2,non-cok,0,14317,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",138333,6,html-button-response,
501,Sloman,crystal,0.0-2.0-1.2,non-cok,3,2982,4,<p>How well do you understand how warm ice formations work?</p>,141316,7,html-slider-response,
501,Sloman,liquid helium,0.0-2.0-0.3,cok,0,19700,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",161017,8,html-button-response,
501,Sloman,liquid helium,0.0-2.0-1.3,cok,1,3080,4,<p>How well do you understand how liquid helium weather systems work?</p>,164098,9,html-slider-response,
501,Sloman,,0.0-3.0,,0,2793,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,166892,10,html-button-response,
581,Sloman,,0.0-0.0,,0,8338,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",8347,0,html-button-response,
581,Sloman,,0.0-1.0,,0,112905,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",121254,1,html-button-response,
581,Sloman,crystal,0.0-2.0-0.0,non-cok,0,21151,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",142408,2,html-button-response,
581,Sloman,crystal,0.0-2.0-1.0,non-cok,1,3333,4,<p>How well do you understand how warm ice formations work?</p>,145744,3,html-slider-response,
581,Sloman,liquid helium,0.0-2.0-0.1,cok,0,19848,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",165596,4,html-button-response,
581,Sloman,liquid helium,0.0-2.0-1.1,cok,2,8343,4,<p>How well do you understand how liquid helium weather systems work?</p>,173941,5,html-slider-response,
581,Sloman,glowing rock,0.0-2.0-0.2,cok,0,18819,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",192761,6,html-button-response,
581,Sloman,glowing rock,0.0-2.0-1.2,cok,2,5024,4,<p>How well do you understand how glowing rocks work?</p>,197787,7,html-slider-response,
581,Sloman,fish,0.0-2.0-0.3,non-cok,0,13108,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",210896,8,html-button-response,
581,Sloman,fish,0.0-2.0-1.3,non-cok,1,2989,4,<p>How well do you understand flying fish?</p>,213889,9,html-slider-response,
581,Sloman,,0.0-3.0,,0,9298,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,223188,10,html-button-response,
481,Sloman,,0.0-0.0,,0,22710,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",22712,0,html-button-response,
481,Sloman,,0.0-1.0,,0,37238,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",59951,1,html-button-response,
481,Sloman,fish,0.0-2.0-0.0,non-cok,0,28885,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",88837,2,html-button-response,
481,Sloman,fish,0.0-2.0-1.0,non-cok,1,7262,4,<p>How well do you understand flying fish?</p>,96100,3,html-slider-response,
481,Sloman,glowing rock,0.0-2.0-0.1,cok,0,13649,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",109750,4,html-button-response,
481,Sloman,glowing rock,0.0-2.0-1.1,cok,2,5535,4,<p>How well do you understand how glowing rocks work?</p>,115286,5,html-slider-response,
481,Sloman,crystal,0.0-2.0-0.2,non-cok,0,9931,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",125218,6,html-button-response,
481,Sloman,crystal,0.0-2.0-1.2,non-cok,4,6622,4,<p>How well do you understand how warm ice formations work?</p>,131841,7,html-slider-response,
481,Sloman,liquid helium,0.0-2.0-0.3,cok,0,9962,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",141803,8,html-button-response,
481,Sloman,liquid helium,0.0-2.0-1.3,cok,5,5203,4,<p>How well do you understand how liquid helium weather systems work?</p>,147007,9,html-slider-response,
481,Sloman,,0.0-3.0,,0,5080,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,152088,10,html-button-response,
628,Sloman,,0.0-0.0,,0,70617,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",70619,0,html-button-response,
628,Sloman,,0.0-1.0,,0,188189,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",258809,1,html-button-response,
628,Sloman,crystal,0.0-2.0-0.0,non-cok,0,13975,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",272785,2,html-button-response,
628,Sloman,crystal,0.0-2.0-1.0,non-cok,2,17567,4,<p>How well do you understand how warm ice formations work?</p>,290353,3,html-slider-response,
628,Sloman,fish,0.0-2.0-0.1,non-cok,0,14319,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",304672,4,html-button-response,
628,Sloman,fish,0.0-2.0-1.1,non-cok,1,4799,4,<p>How well do you understand flying fish?</p>,309472,5,html-slider-response,
628,Sloman,glowing rock,0.0-2.0-0.2,cok,0,12551,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",322024,6,html-button-response,
628,Sloman,glowing rock,0.0-2.0-1.2,cok,3,3343,4,<p>How well do you understand how glowing rocks work?</p>,325368,7,html-slider-response,
628,Sloman,liquid helium,0.0-2.0-0.3,cok,0,51024,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",376392,8,html-button-response,
628,Sloman,liquid helium,0.0-2.0-1.3,cok,3,3783,4,<p>How well do you understand how liquid helium weather systems work?</p>,380176,9,html-slider-response,
628,Sloman,,0.0-3.0,,0,4784,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,384960,10,html-button-response,
516,Sloman,,0.0-0.0,,0,2382,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",2384,0,html-button-response,
516,Sloman,,0.0-1.0,,0,46527,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",48911,1,html-button-response,
516,Sloman,liquid helium,0.0-2.0-0.0,cok,0,26239,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",75151,2,html-button-response,
516,Sloman,liquid helium,0.0-2.0-1.0,cok,1,4035,4,<p>How well do you understand how liquid helium weather systems work?</p>,79187,3,html-slider-response,
516,Sloman,fish,0.0-2.0-0.1,non-cok,0,19039,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",98227,4,html-button-response,
516,Sloman,fish,0.0-2.0-1.1,non-cok,2,35340,4,<p>How well do you understand flying fish?</p>,133567,5,html-slider-response,
516,Sloman,crystal,0.0-2.0-0.2,non-cok,0,12855,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",146422,6,html-button-response,
516,Sloman,crystal,0.0-2.0-1.2,non-cok,1,6983,4,<p>How well do you understand how warm ice formations work?</p>,153406,7,html-slider-response,
516,Sloman,glowing rock,0.0-2.0-0.3,cok,0,9255,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",162662,8,html-button-response,
516,Sloman,glowing rock,0.0-2.0-1.3,cok,1,4179,4,<p>How well do you understand how glowing rocks work?</p>,166842,9,html-slider-response,
516,Sloman,,0.0-3.0,,0,2027,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,168870,10,html-button-response,
629,Sloman,,0.0-0.0,,0,4049,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",4053,0,html-button-response,
629,Sloman,,0.0-1.0,,0,35750,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",39805,1,html-button-response,
629,Sloman,glowing rock,0.0-2.0-0.0,cok,0,23744,,"<p>A May 19, 2014 study in the journal <i>Geology</i> reported the discovery of a new rock that scientists have thoroughly explained. The rock is similar to calcite, yet it glows in the absence of a light source. The authors of the study, Rittenour, Clark, and Xu, fully understand how it works; they provided a description of the remarkable appearance of the mineral and outlined future experiments.</p>",63548,2,html-button-response,
629,Sloman,glowing rock,0.0-2.0-1.0,cok,1,8360,4,<p>How well do you understand how glowing rocks work?</p>,71910,3,html-slider-response,
629,Sloman,fish,0.0-2.0-0.1,non-cok,0,28839,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",100751,4,html-button-response,
629,Sloman,fish,0.0-2.0-1.1,non-cok,1,20812,4,<p>How well do you understand flying fish?</p>,121565,5,html-slider-response,
629,Sloman,crystal,0.0-2.0-0.2,non-cok,0,66049,,"<p>The journal <i>Science</i> recently reported a protein-like ice crystal that scientists have not yet explained (“Hexagonal crystalline structure in moderate environments,” Arden, Kayas-Gupta, & Overby, June 4, 2014). The ice crystal forms even in warmer temperatures. The study’s authors do not understand how it works, but they described the visual appearance of the crystals and proposed future avenues of research.</p>",187617,6,html-button-response,
629,Sloman,crystal,0.0-2.0-1.2,non-cok,3,7475,4,<p>How well do you understand how warm ice formations work?</p>,195094,7,html-slider-response,
629,Sloman,liquid helium,0.0-2.0-0.3,cok,0,37681,,"<p>The journal <i>Ecology Letters</i> recently reported a rare weather subsystem that scientists have thoroughly explained (“Liquified <sub>2</sub>He clouds form near the Cape of Good Hope,” Marchetti, May 28, 2014). This weather system effectively rains liquid helium. The author of the study fully understands how it works; she described the visual appearance of the helium rain and discussed additional measures to be taken next year.</p>",232776,8,html-button-response,
629,Sloman,liquid helium,0.0-2.0-1.3,cok,2,9550,4,<p>How well do you understand how liquid helium weather systems work?</p>,242327,9,html-slider-response,
629,Sloman,,0.0-3.0,,0,2712,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how well people rate their understanding of a phenomenon based on whether they think that other people like scientists understand it or not.</p><h1>Press continue to be redirected to Prolific. </h1>,245041,10,html-button-response,
539,Sloman,,0.0-0.0,,0,19931,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",19933,0,html-button-response,
539,Sloman,,0.0-1.0,,0,103904,,"<p> This experiment is about a variety of recent scientific discoveries. We will ask you to rate <b>how well you feel you understand</b> the way these things work using a seven-point rating scale. Before you get started, we need to tell you what the scores on the rating scale reflect. Below are three different descriptions of knowledge about an object that is well understood, the crossbow. Please read each description to get a sense of how to use the scale. As you will see, a 7 implies detailed and deep knowledge, a 1 implies very little knowledge, and a 4 is in the middle. </p><p><b>Level 7 knowledge:</b> A person with level 7 knowledge of crossbows can tell you all about their parts and how they work together. This person could tell you that a crossbow has a stiff, flexible piece of metal as a bow with a wire or strong line; that the bow is permanently mounted on a block of wood or metal; and that the wire is pulled back by something that gives a mechanical advantage—either a lever, a small block and tackle, or a crank wound around a spool that pulls a wire attached to the bow wire. The bow wire is held back by a pin connected to a trigger, and an arrow is set in front of it. The pin is directly connected to the trigger so that when you pull on the trigger, it causes the pin to pivot around a point such that the end moves downwards and releases the bow wire. When the pin releases the string, the bow very quickly un-flexes, rapidly imparting the energy stored in the flexed bow to the arrow.</p><p><b>Level 4 knowledge:</b> A person with level 4 knowledge might know that the crossbow is a fixed bow and arrow arrangement; that it gets more power than a normal bow and arrow because it allows you to pull the string back extra hard and then trap it there, rather than hold it; and that it is then released by a trigger.</p><p><b>Level 1 knowledge:</b> A person with level 1 knowledge might know what a crossbow looks like and what it does (shoots arrows).</p><p>Please go through the following items and select the number from 1 to 7 that best indicates your understanding of the phenomena. There are no right or wrong answers, as the study is about your sense of your own understanding — please give us your first impression. </p>",123838,1,html-button-response,
539,Sloman,fish,0.0-2.0-0.0,non-cok,0,24972,,"<p>An April 3, 2014 study in the journal <i>Nature</i> reported the discovery of a species of fish that scientists have not yet explained. The unusual fish is similar to <i>Xiphosphorous Nigrensis</i> but effectively can fly. The authors of the study, Danica and Frith, do not understand how it flies; they provided a visual description of the body of the fish and discussed further directions of research.</p>",148812,2,html-button-response,
