workerid,proliferate.condition,ask,correct,failed_audio,failed_images,failed_video,group,internal_node_id,left,response,right,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,type,error
14,long,big,True,,,,preset,0.0-8.0-1.38,Big-visSmall/08_35.jpg,m,Small-visBig/08_45.jpg,458,"
            <img src=""Big-visSmall/08_35.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/08_45.jpg"" style=""margin-left: 50px"">
            ",,120320,,151,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.38,,,,,,,121220,,152,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.39,,,,,"<div style=""font-size:60px;"">+</div>",,121922,,153,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.39,Big-visBig/24_06.jpg,c,Small-visSmall/25_56.jpg,472,"
            <img src=""Big-visBig/24_06.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/25_56.jpg"" style=""margin-left: 50px"">
            ",,122396,,154,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.39,,,,,,,123296,,155,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.40,,,,,"<div style=""font-size:60px;"">+</div>",,123997,,156,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.40,Small-visBig/30_50.jpg,c,Big-visSmall/29_03.jpg,526,"
            <img src=""Small-visBig/30_50.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/29_03.jpg"" style=""margin-left: 50px"">
            ",,124524,,157,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.40,,,,,,,125426,,158,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.41,,,,,"<div style=""font-size:60px;"">+</div>",,126127,,159,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.41,Big-visBig/09_15.jpg,c,Small-visSmall/09_64.jpg,478,"
            <img src=""Big-visBig/09_15.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/09_64.jpg"" style=""margin-left: 50px"">
            ",,126605,,160,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.41,,,,,,,127506,,161,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.42,,,,,"<div style=""font-size:60px;"">+</div>",,128207,,162,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.42,Big-visBig/17_21.jpg,c,Small-visSmall/18_76.jpg,496,"
            <img src=""Big-visBig/17_21.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/18_76.jpg"" style=""margin-left: 50px"">
            ",,128705,,163,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.42,,,,,,,129605,,164,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.43,,,,,"<div style=""font-size:60px;"">+</div>",,130306,,165,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.43,Small-visSmall/13_77.jpg,m,Big-visBig/13_19.jpg,808,"
            <img src=""Small-visSmall/13_77.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/13_19.jpg"" style=""margin-left: 50px"">
            ",,131115,,166,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.43,,,,,,,132016,,167,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.44,,,,,"<div style=""font-size:60px;"">+</div>",,132717,,168,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.44,Big-visBig/05_25.jpg,c,Small-visSmall/05_54.jpg,574,"
            <img src=""Big-visBig/05_25.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/05_54.jpg"" style=""margin-left: 50px"">
            ",,133292,,169,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.44,,,,,,,134192,,170,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.45,,,,,"<div style=""font-size:60px;"">+</div>",,134894,,171,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.45,Big-visSmall/18_23.jpg,m,Small-visBig/19_41.jpg,527,"
            <img src=""Big-visSmall/18_23.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/19_41.jpg"" style=""margin-left: 50px"">
            ",,135422,,172,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.45,,,,,,,136322,,173,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.46,,,,,"<div style=""font-size:60px;"">+</div>",,137023,,174,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.46,Big-visSmall/25_10.jpg,m,Small-visBig/26_42.jpg,579,"
            <img src=""Big-visSmall/25_10.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/26_42.jpg"" style=""margin-left: 50px"">
            ",,137604,,175,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.46,,,,,,,138504,,176,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.47,,,,,"<div style=""font-size:60px;"">+</div>",,139206,,177,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.47,Small-visSmall/25_56.jpg,m,Big-visBig/24_06.jpg,490,"
            <img src=""Small-visSmall/25_56.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/24_06.jpg"" style=""margin-left: 50px"">
            ",,139698,,178,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.47,,,,,,,140599,,179,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.48,,,,,"<div style=""font-size:60px;"">+</div>",,141300,,180,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.48,Small-visBig/15_72.jpg,c,Big-visSmall/14_34.jpg,494,"
            <img src=""Small-visBig/15_72.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-left: 50px"">
            ",,141795,,181,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.48,,,,,,,142719,,182,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.49,,,,,"<div style=""font-size:60px;"">+</div>",,143420,,183,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.49,Big-visBig/13_19.jpg,c,Small-visSmall/13_77.jpg,438,"
            <img src=""Big-visBig/13_19.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/13_77.jpg"" style=""margin-left: 50px"">
            ",,143857,,184,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.49,,,,,,,144759,,185,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.50,,,,,"<div style=""font-size:60px;"">+</div>",,145460,,186,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.50,Small-visSmall/undefined,m,Big-visBig/30_20.jpg,25679,"
            <img src=""Small-visSmall/undefined"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/30_20.jpg"" style=""margin-left: 50px"">
            ",,171141,,187,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.50,,,,,,,172073,,188,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.51,,,,,"<div style=""font-size:60px;"">+</div>",,172774,,189,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.51,Big-visSmall/17_21.jpg,m,Small-visBig/18_76.jpg,794,"
            <img src=""Big-visSmall/17_21.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/18_76.jpg"" style=""margin-left: 50px"">
            ",,173569,,190,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.51,,,,,,,174469,,191,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.52,,,,,"<div style=""font-size:60px;"">+</div>",,175171,,192,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.52,Big-visSmall/04_05.jpg,m,Small-visBig/04_48.jpg,575,"
            <img src=""Big-visSmall/04_05.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/04_48.jpg"" style=""margin-left: 50px"">
            ",,175748,,193,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.52,,,,,,,176650,,194,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.53,,,,,"<div style=""font-size:60px;"">+</div>",,177351,,195,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.53,Big-visBig/04_05.jpg,c,Small-visSmall/04_48.jpg,572,"
            <img src=""Big-visBig/04_05.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/04_48.jpg"" style=""margin-left: 50px"">
            ",,177924,,196,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.53,,,,,,,178824,,197,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.54,,,,,"<div style=""font-size:60px;"">+</div>",,179526,,198,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.54,Small-visBig/01_78.jpg,c,Big-visSmall/01_07.jpg,804,"
            <img src=""Small-visBig/01_78.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/01_07.jpg"" style=""margin-left: 50px"">
            ",,180331,,199,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.54,,,,,,,181233,,200,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.55,,,,,"<div style=""font-size:60px;"">+</div>",,182018,,201,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.55,Small-visSmall/24_61.jpg,m,Big-visBig/23_16.jpg,584,"
            <img src=""Small-visSmall/24_61.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/23_16.jpg"" style=""margin-left: 50px"">
            ",,182604,,202,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.55,,,,,,,183505,,203,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.56,,,,,"<div style=""font-size:60px;"">+</div>",,184206,,204,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.56,Big-visSmall/27_18.jpg,m,Small-visBig/28_47.jpg,563,"
            <img src=""Big-visSmall/27_18.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/28_47.jpg"" style=""margin-left: 50px"">
            ",,184771,,205,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.56,,,,,,,185672,,206,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.57,,,,,"<div style=""font-size:60px;"">+</div>",,186374,,207,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.57,Small-visSmall/09_64.jpg,m,Big-visBig/09_15.jpg,428,"
            <img src=""Small-visSmall/09_64.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/09_15.jpg"" style=""margin-left: 50px"">
            ",,186803,,208,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.57,,,,,,,187705,,209,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.58,,,,,"<div style=""font-size:60px;"">+</div>",,188406,,210,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.58,Small-visSmall/07_51.jpg,m,Big-visBig/07_33.jpg,440,"
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/07_33.jpg"" style=""margin-left: 50px"">
            ",,188847,,211,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.58,,,,,,,189749,,212,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.59,,,,,"<div style=""font-size:60px;"">+</div>",,190450,,213,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.59,Big-visBig/14_34.jpg,c,Small-visSmall/15_72.jpg,615,"
            <img src=""Big-visBig/14_34.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/15_72.jpg"" style=""margin-left: 50px"">
            ",,191066,,214,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.59,,,,,,,191967,,215,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.60,,,,,"<div style=""font-size:60px;"">+</div>",,192668,,216,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.60,Small-visBig/07_51.jpg,c,Big-visSmall/07_33.jpg,596,"
            <img src=""Small-visBig/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/07_33.jpg"" style=""margin-left: 50px"">
            ",,193265,,217,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.60,,,,,,,194167,,218,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.61,,,,,"<div style=""font-size:60px;"">+</div>",,194868,,219,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.61,Big-visBig/25_10.jpg,c,Small-visSmall/26_42.jpg,476,"
            <img src=""Big-visBig/25_10.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/26_42.jpg"" style=""margin-left: 50px"">
            ",,195345,,220,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.61,,,,,,,196246,,221,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.62,,,,,"<div style=""font-size:60px;"">+</div>",,196947,,222,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.62,Small-visBig/17_80.jpg,c,Big-visSmall/16_28.jpg,484,"
            <img src=""Small-visBig/17_80.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/16_28.jpg"" style=""margin-left: 50px"">
            ",,197432,,223,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.62,,,,,,,198333,,224,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.63,,,,,"<div style=""font-size:60px;"">+</div>",,199035,,225,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.63,Big-visBig/08_35.jpg,c,Small-visSmall/08_45.jpg,633,"
            <img src=""Big-visBig/08_35.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-left: 50px"">
            ",,199669,,226,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.63,,,,,,,200570,,227,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.64,,,,,"<div style=""font-size:60px;"">+</div>",,201271,,228,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.64,Small-visSmall/22_65.jpg,m,Big-visBig/21_31.jpg,621,"
            <img src=""Small-visSmall/22_65.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/21_31.jpg"" style=""margin-left: 50px"">
            ",,201894,,229,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.64,,,,,,,202794,,230,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.65,,,,,"<div style=""font-size:60px;"">+</div>",,203495,,231,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.65,Small-visBig/03_57.jpg,c,Big-visSmall/03_36.jpg,495,"
            <img src=""Small-visBig/03_57.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/03_36.jpg"" style=""margin-left: 50px"">
            ",,203992,,232,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.65,,,,,,,204893,,233,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.66,,,,,"<div style=""font-size:60px;"">+</div>",,205595,,234,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.66,Small-visSmall/06_43.jpg,m,Big-visBig/06_02.jpg,550,"
            <img src=""Small-visSmall/06_43.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/06_02.jpg"" style=""margin-left: 50px"">
            ",,206147,,235,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.66,,,,,,,207048,,236,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.67,,,,,"<div style=""font-size:60px;"">+</div>",,207795,,237,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.67,Big-visSmall/20_38.jpg,m,Small-visBig/21_52.jpg,521,"
            <img src=""Big-visSmall/20_38.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/21_52.jpg"" style=""margin-left: 50px"">
            ",,208319,,238,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.67,,,,,,,209220,,239,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.68,,,,,"<div style=""font-size:60px;"">+</div>",,209922,,240,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.68,Small-visBig/11_71.jpg,c,Big-visSmall/11_40.jpg,578,"
            <img src=""Small-visBig/11_71.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/11_40.jpg"" style=""margin-left: 50px"">
            ",,210500,,241,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.68,,,,,,,211401,,242,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.69,,,,,"<div style=""font-size:60px;"">+</div>",,212103,,243,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.69,Big-visBig/02_08.jpg,c,Small-visSmall/02_44.jpg,507,"
            <img src=""Big-visBig/02_08.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/02_44.jpg"" style=""margin-left: 50px"">
            ",,212611,,244,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.69,,,,,,,213511,,245,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.70,,,,,"<div style=""font-size:60px;"">+</div>",,214212,,246,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.70,Small-visSmall/08_45.jpg,m,Big-visBig/08_35.jpg,831,"
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/08_35.jpg"" style=""margin-left: 50px"">
            ",,215044,,247,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.70,,,,,,,215945,,248,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.71,,,,,"<div style=""font-size:60px;"">+</div>",,216646,,249,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.71,Big-visSmall/21_31.jpg,m,Small-visBig/22_65.jpg,503,"
            <img src=""Big-visSmall/21_31.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/22_65.jpg"" style=""margin-left: 50px"">
            ",,217150,,250,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.71,,,,,,,218051,,251,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.72,,,,,"<div style=""font-size:60px;"">+</div>",,218752,,252,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.72,Small-visSmall/17_80.jpg,m,Big-visBig/16_28.jpg,482,"
            <img src=""Small-visSmall/17_80.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/16_28.jpg"" style=""margin-left: 50px"">
            ",,219235,,253,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.72,,,,,,,220136,,254,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.73,,,,,"<div style=""font-size:60px;"">+</div>",,220838,,255,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.73,Small-visSmall/15_72.jpg,m,Big-visBig/14_34.jpg,421,"
            <img src=""Small-visSmall/15_72.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/14_34.jpg"" style=""margin-left: 50px"">
            ",,221260,,256,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.73,,,,,,,222161,,257,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.74,,,,,"<div style=""font-size:60px;"">+</div>",,222862,,258,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.74,Small-visBig/02_44.jpg,c,Big-visSmall/02_08.jpg,423,"
            <img src=""Small-visBig/02_44.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/02_08.jpg"" style=""margin-left: 50px"">
            ",,223287,,259,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.74,,,,,,,224187,,260,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.75,,,,,"<div style=""font-size:60px;"">+</div>",,224889,,261,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.75,Big-visSmall/05_25.jpg,m,Small-visBig/05_54.jpg,486,"
            <img src=""Big-visSmall/05_25.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/05_54.jpg"" style=""margin-left: 50px"">
            ",,225377,,262,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-8.0-2.75,,,,,,,226277,,263,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.76,,,,,"<div style=""font-size:60px;"">+</div>",,226979,,264,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.76,Big-visBig/23_16.jpg,c,Small-visSmall/24_61.jpg,369,"
            <img src=""Big-visBig/23_16.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/24_61.jpg"" style=""margin-left: 50px"">
            ",,227348,,265,html-keyboard-response,congruent,
14,long,,,,,,,0.0-8.0-2.76,,,,,,,228250,,266,html-keyboard-response,,
14,long,,,,,,,0.0-8.0-0.77,,,,,"<div style=""font-size:60px;"">+</div>",,228981,,267,html-keyboard-response,,
14,long,big,True,,,,preset,0.0-8.0-1.77,Big-visSmall/15_29.jpg,m,Small-visBig/16_73.jpg,460,"
            <img src=""Big-visSmall/15_29.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/16_73.jpg"" style=""margin-left: 50px"">
            ",,229443,,268,html-keyboard-response,incongruent,
