workerid,proliferate.condition,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,subject,success,time_elapsed,timeout,trial_index,trial_type,error
680,Sheppes,,,,0.0-16.0-0.10,1,1632,iaps/3530h.JPG,5f249,,973617,,71,image-button-response,
680,Sheppes,,,,0.0-16.0-1.10,,,iaps/3530h.JPG,5f249,,978618,,72,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.10,,,"<div style=""font-size:60px;"">+</div>",5f249,,979619,,73,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.11,1,2751,iaps/3180h.JPG,5f249,,982371,,74,image-button-response,
680,Sheppes,,,,0.0-16.0-1.11,,,iaps/3180h.JPG,5f249,,987372,,75,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.11,,,"<div style=""font-size:60px;"">+</div>",5f249,,988373,,76,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.12,0,1411,iaps/2691l.jpg,5f249,,989784,,77,image-button-response,
680,Sheppes,,,,0.0-16.0-1.12,,,iaps/2691l.jpg,5f249,,994787,,78,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.12,,,"<div style=""font-size:60px;"">+</div>",5f249,,995789,,79,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.13,0,1873,iaps/9120l.JPG,5f249,,997662,,80,image-button-response,
680,Sheppes,,,,0.0-16.0-1.13,,,iaps/9120l.JPG,5f249,,1002665,,81,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.13,,,"<div style=""font-size:60px;"">+</div>",5f249,,1003666,,82,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.14,1,1278,iaps/2053h.JPG,5f249,,1004944,,83,image-button-response,
680,Sheppes,,,,0.0-16.0-1.14,,,iaps/2053h.JPG,5f249,,1009946,,84,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.14,,,"<div style=""font-size:60px;"">+</div>",5f249,,1010947,,85,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.15,0,1321,iaps/2700l.JPG,5f249,,1012268,,86,image-button-response,
680,Sheppes,,,,0.0-16.0-1.15,,,iaps/2700l.JPG,5f249,,1017270,,87,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.15,,,"<div style=""font-size:60px;"">+</div>",5f249,,1018271,,88,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.16,1,933,iaps/3068h.jpg,5f249,,1019204,,89,image-button-response,
680,Sheppes,,,,0.0-16.0-1.16,,,iaps/3068h.jpg,5f249,,1024205,,90,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.16,,,"<div style=""font-size:60px;"">+</div>",5f249,,1025207,,91,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.17,0,2111,iaps/9470l.jpg,5f249,,1027317,,92,image-button-response,
680,Sheppes,,,,0.0-16.0-1.17,,,iaps/9470l.jpg,5f249,,1032319,,93,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.17,,,"<div style=""font-size:60px;"">+</div>",5f249,,1033320,,94,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.18,1,1291,iaps/3261h.jpg,5f249,,1034611,,95,image-button-response,
680,Sheppes,,,,0.0-16.0-1.18,,,iaps/3261h.jpg,5f249,,1039612,,96,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.18,,,"<div style=""font-size:60px;"">+</div>",5f249,,1040613,,97,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.19,0,2840,iaps/2800h.JPG,5f249,,1043453,,98,image-button-response,
680,Sheppes,,,,0.0-16.0-1.19,,,iaps/2800h.JPG,5f249,,1048455,,99,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.19,,,"<div style=""font-size:60px;"">+</div>",5f249,,1049457,,100,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.20,1,1204,iaps/9410h.JPG,5f249,,1050661,,101,image-button-response,
680,Sheppes,,,,0.0-16.0-1.20,,,iaps/9410h.JPG,5f249,,1055663,,102,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.20,,,"<div style=""font-size:60px;"">+</div>",5f249,,1056665,,103,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.21,0,1452,iaps/6190l.JPG,5f249,,1058117,,104,image-button-response,
680,Sheppes,,,,0.0-16.0-1.21,,,iaps/6190l.JPG,5f249,,1063119,,105,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.21,,,"<div style=""font-size:60px;"">+</div>",5f249,,1064120,,106,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.22,0,1487,iaps/1301l.jpg,5f249,,1065607,,107,image-button-response,
680,Sheppes,,,,0.0-16.0-1.22,,,iaps/1301l.jpg,5f249,,1070609,,108,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.22,,,"<div style=""font-size:60px;"">+</div>",5f249,,1071610,,109,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.23,1,992,iaps/3000h.JPG,5f249,,1072603,,110,image-button-response,
680,Sheppes,,,,0.0-16.0-1.23,,,iaps/3000h.JPG,5f249,,1077606,,111,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.23,,,"<div style=""font-size:60px;"">+</div>",5f249,,1078607,,112,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.24,0,1304,iaps/2278l.jpg,5f249,,1079912,,113,image-button-response,
680,Sheppes,,,,0.0-16.0-1.24,,,iaps/2278l.jpg,5f249,,1084914,,114,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.24,,,"<div style=""font-size:60px;"">+</div>",5f249,,1085915,,115,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.25,0,1252,iaps/9160l.JPG,5f249,,1087168,,116,image-button-response,
680,Sheppes,,,,0.0-16.0-1.25,,,iaps/9160l.JPG,5f249,,1092170,,117,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.25,,,"<div style=""font-size:60px;"">+</div>",5f249,,1093171,,118,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.26,1,1278,iaps/3150h.JPG,5f249,,1094450,,119,image-button-response,
680,Sheppes,,,,0.0-16.0-1.26,,,iaps/3150h.JPG,5f249,,1099452,,120,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.26,,,"<div style=""font-size:60px;"">+</div>",5f249,,1100453,,121,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.27,0,1220,iaps/2490l.JPG,5f249,,1101673,,122,image-button-response,
680,Sheppes,,,,0.0-16.0-1.27,,,iaps/2490l.JPG,5f249,,1106675,,123,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.27,,,"<div style=""font-size:60px;"">+</div>",5f249,,1107675,,124,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.28,1,1020,iaps/9420h.JPG,5f249,,1108695,,125,image-button-response,
680,Sheppes,,,,0.0-16.0-1.28,,,iaps/9420h.JPG,5f249,,1113697,,126,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.28,,,"<div style=""font-size:60px;"">+</div>",5f249,,1114698,,127,html-keyboard-response,
680,Sheppes,,,,0.0-16.0-0.29,0,1009,iaps/9440l.JPG,5f249,,1115708,,128,image-button-response,
680,Sheppes,,,,0.0-16.0-1.29,,,iaps/9440l.JPG,5f249,,1120709,,129,image-keyboard-response,
680,Sheppes,,,,0.0-16.0-2.29,,,"<div style=""font-size:60px;"">+</div>",5f249,,1121711,,130,html-keyboard-response,
680,Sheppes,,,,0.0-17.0,"{'Age': '24', 'Gender': 'male'}",4759,,5f249,,1126471,,131,survey-text,
680,Sheppes,,,,0.0-18.0,0,2879,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about which emotion regulation strategies people chose to employ depending on how intense a negative experience (or image) is.</p><h1>Press continue to be redirected to Prolific. </h1>,5f249,,1129351,,132,html-button-response,
760,Sheppes,[],[],[],0.0-0.0,,,,zl6fa,True,3,False,0,preload,
760,Sheppes,,,,0.0-1.0,0,13665,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",zl6fa,,13669,,1,html-button-response,
760,Sheppes,,,,0.0-2.0, ,5464,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",zl6fa,,19134,,2,html-keyboard-response,
760,Sheppes,,,,0.0-3.0, ,20382,"<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>",zl6fa,,39517,,3,html-keyboard-response,
760,Sheppes,,,,0.0-4.0, ,44976,"<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,84492,,4,html-keyboard-response,
760,Sheppes,,,,0.0-5.0, ,12599,"<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,97093,,5,html-keyboard-response,
760,Sheppes,,,,0.0-6.0-0.0,{'Q0': 'These people are improving their team work and fighting for their country to be free again. '},36062,,zl6fa,,133167,,6,survey-text,
760,Sheppes,,,,0.0-6.0-1.0, ,11607,"<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,144776,,7,html-keyboard-response,
760,Sheppes,,,,0.0-6.0-2.0,{'Q0': 'This kid will learn something about himself and the world following that thing that caused him pain and it will be a valuable lesson '},36400,,zl6fa,,181182,,8,survey-text,
760,Sheppes,,,,0.0-7.0, ,43475,"<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,224658,,9,html-keyboard-response,
760,Sheppes,,,,0.0-8.0, ,3913,"<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>",zl6fa,,228572,,10,html-keyboard-response,
760,Sheppes,,,,0.0-9.0-0.0,"{'Q0': 'I love my house and the books behind me, I am thinking of all the good stories I could be reading '}",31514,,zl6fa,,260092,,11,survey-text,
760,Sheppes,,,,0.0-9.0-1.0, ,31329,"<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,291422,,12,html-keyboard-response,
760,Sheppes,,,,0.0-9.0-2.0,"{'Q0': ""Music, I am thinking about music especially rock'n roll. ""}",22281,,zl6fa,,313719,,13,survey-text,
760,Sheppes,,,,0.0-10.0, ,37990,"<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>",zl6fa,,351710,,14,html-keyboard-response,
760,Sheppes,,,,0.0-11.0-0.0, ,3582,iaps/2703hp.jpg,zl6fa,,355298,,15,image-keyboard-response,
760,Sheppes,,,,0.0-11.0-1.0,,,iaps/2703hp.jpg,zl6fa,,360302,,16,image-keyboard-response,
760,Sheppes,,,,0.0-11.0-2.0,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,361308,,17,html-keyboard-response,
760,Sheppes,,,,0.0-11.0-0.1, ,2244,iaps/2120lp.jpg,zl6fa,,363555,,18,image-keyboard-response,
760,Sheppes,,,,0.0-11.0-1.1, ,3854,iaps/2120lp.jpg,zl6fa,,368565,,19,image-keyboard-response,
760,Sheppes,,,,0.0-11.0-2.1,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,369586,,20,html-keyboard-response,
760,Sheppes,,,,0.0-12.0-0.0, ,2484,iaps/3051hp.jpg,zl6fa,,372072,,21,image-keyboard-response,
760,Sheppes,,,,0.0-12.0-1.0, ,2345,iaps/3051hp.jpg,zl6fa,,377077,,22,image-keyboard-response,
760,Sheppes,,,,0.0-12.0-2.0,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,378087,,23,html-keyboard-response,
760,Sheppes,,,,0.0-12.0-0.1, ,1372,iaps/7521lp.jpg,zl6fa,,379460,,24,image-keyboard-response,
760,Sheppes,,,,0.0-12.0-1.1, ,4715,iaps/7521lp.jpg,zl6fa,,384470,,25,image-keyboard-response,
760,Sheppes,,,,0.0-12.0-2.1,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,385488,,26,html-keyboard-response,
760,Sheppes,,,,0.0-13.0, ,27240,"<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>",zl6fa,,412730,,27,html-keyboard-response,
760,Sheppes,,,,0.0-14.0-0.0,0,7151,iaps/9145lp.jpg,zl6fa,,419886,,28,image-button-response,
760,Sheppes,,,,0.0-14.0-1.0,,,iaps/9145lp.jpg,zl6fa,,424895,,29,image-keyboard-response,
760,Sheppes,,,,0.0-14.0-2.0,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,425907,,30,html-keyboard-response,
760,Sheppes,,,,0.0-14.0-0.1,1,2880,iaps/3181hp.jpg,zl6fa,,428789,,31,image-button-response,
760,Sheppes,,,,0.0-14.0-1.1,,,iaps/3181hp.jpg,zl6fa,,433798,,32,image-keyboard-response,
760,Sheppes,,,,0.0-14.0-2.1,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,434807,,33,html-keyboard-response,
760,Sheppes,,,,0.0-14.0-0.2,1,3175,iaps/8231lp.jpg,zl6fa,,437984,,34,image-button-response,
760,Sheppes,,,,0.0-14.0-1.2,,,iaps/8231lp.jpg,zl6fa,,442994,,35,image-keyboard-response,
760,Sheppes,,,,0.0-14.0-2.2,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,443998,,36,html-keyboard-response,
760,Sheppes,,,,0.0-14.0-0.3,0,3218,iaps/9921hp.jpg,zl6fa,,447217,,37,image-button-response,
760,Sheppes,,,,0.0-14.0-1.3,,,iaps/9921hp.jpg,zl6fa,,452228,,38,image-keyboard-response,
760,Sheppes,,,,0.0-14.0-2.3,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,453235,,39,html-keyboard-response,
760,Sheppes,,,,0.0-15.0, ,10710,"<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>",zl6fa,,463946,,40,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.0,0,2305,iaps/1301l.jpg,zl6fa,,466253,,41,image-button-response,
760,Sheppes,,,,0.0-16.0-1.0,,,iaps/1301l.jpg,zl6fa,,471256,,42,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.0,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,472257,,43,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.1,1,3301,iaps/9470l.jpg,zl6fa,,475560,,44,image-button-response,
760,Sheppes,,,,0.0-16.0-1.1,,,iaps/9470l.jpg,zl6fa,,480567,,45,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.1,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,481582,,46,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.2,1,2526,iaps/3150h.JPG,zl6fa,,484110,,47,image-button-response,
760,Sheppes,,,,0.0-16.0-1.2,,,iaps/3150h.JPG,zl6fa,,489112,,48,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.2,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,490118,,49,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.3,0,2092,iaps/6010l.JPG,zl6fa,,492211,,50,image-button-response,
760,Sheppes,,,,0.0-16.0-1.3,,,iaps/6010l.JPG,zl6fa,,497221,,51,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.3,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,498228,,52,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.4,1,3183,iaps/9440l.JPG,zl6fa,,501413,,53,image-button-response,
760,Sheppes,,,,0.0-16.0-1.4,,,iaps/9440l.JPG,zl6fa,,506415,,54,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.4,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,507423,,55,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.5,1,3238,iaps/3230h.JPG,zl6fa,,510661,,56,image-button-response,
760,Sheppes,,,,0.0-16.0-1.5,,,iaps/3230h.JPG,zl6fa,,515671,,57,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.5,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,516674,,58,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.6,1,2378,iaps/2800h.JPG,zl6fa,,519054,,59,image-button-response,
760,Sheppes,,,,0.0-16.0-1.6,,,iaps/2800h.JPG,zl6fa,,524056,,60,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.6,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,525068,,61,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.7,1,2753,iaps/3530h.JPG,zl6fa,,527822,,62,image-button-response,
760,Sheppes,,,,0.0-16.0-1.7,,,iaps/3530h.JPG,zl6fa,,532835,,63,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.7,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,533840,,64,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.8,1,1817,iaps/9410h.JPG,zl6fa,,535658,,65,image-button-response,
760,Sheppes,,,,0.0-16.0-1.8,,,iaps/9410h.JPG,zl6fa,,540671,,66,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.8,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,541678,,67,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.9,0,2111,iaps/2490l.JPG,zl6fa,,543792,,68,image-button-response,
760,Sheppes,,,,0.0-16.0-1.9,,,iaps/2490l.JPG,zl6fa,,548801,,69,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.9,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,549808,,70,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.10,0,2298,iaps/6836l.jpg,zl6fa,,552108,,71,image-button-response,
760,Sheppes,,,,0.0-16.0-1.10,,,iaps/6836l.jpg,zl6fa,,557123,,72,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.10,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,558126,,73,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.11,1,1969,iaps/3261h.jpg,zl6fa,,560097,,74,image-button-response,
760,Sheppes,,,,0.0-16.0-1.11,,,iaps/3261h.jpg,zl6fa,,565109,,75,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.11,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,566121,,76,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.12,0,1437,iaps/2278l.jpg,zl6fa,,567560,,77,image-button-response,
760,Sheppes,,,,0.0-16.0-1.12,,,iaps/2278l.jpg,zl6fa,,572575,,78,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.12,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,573583,,79,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.13,0,1264,iaps/2312l.jpg,zl6fa,,574849,,80,image-button-response,
760,Sheppes,,,,0.0-16.0-1.13,,,iaps/2312l.jpg,zl6fa,,579867,,81,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.13,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,580885,,82,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.14,1,2011,iaps/9420h.JPG,zl6fa,,582897,,83,image-button-response,
760,Sheppes,,,,0.0-16.0-1.14,,,iaps/9420h.JPG,zl6fa,,587901,,84,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.14,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,588904,,85,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.15,0,2623,iaps/9160l.JPG,zl6fa,,591528,,86,image-button-response,
760,Sheppes,,,,0.0-16.0-1.15,,,iaps/9160l.JPG,zl6fa,,596533,,87,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.15,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,597542,,88,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.16,0,2362,iaps/7360l.JPG,zl6fa,,599907,,89,image-button-response,
760,Sheppes,,,,0.0-16.0-1.16,,,iaps/7360l.JPG,zl6fa,,604911,,90,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.16,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,605917,,91,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.17,1,1850,iaps/6831h.jpg,zl6fa,,607769,,92,image-button-response,
760,Sheppes,,,,0.0-16.0-1.17,,,iaps/6831h.jpg,zl6fa,,612778,,93,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.17,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,613784,,94,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.18,0,2645,iaps/2700l.JPG,zl6fa,,616431,,95,image-button-response,
760,Sheppes,,,,0.0-16.0-1.18,,,iaps/2700l.JPG,zl6fa,,621445,,96,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.18,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,622452,,97,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.19,0,3051,iaps/2691l.jpg,zl6fa,,625505,,98,image-button-response,
760,Sheppes,,,,0.0-16.0-1.19,,,iaps/2691l.jpg,zl6fa,,630518,,99,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.19,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,631523,,100,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.20,1,1736,iaps/3140h.JPG,zl6fa,,633260,,101,image-button-response,
760,Sheppes,,,,0.0-16.0-1.20,,,iaps/3140h.JPG,zl6fa,,638272,,102,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.20,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,639276,,103,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.21,0,1707,iaps/9120l.JPG,zl6fa,,640985,,104,image-button-response,
760,Sheppes,,,,0.0-16.0-1.21,,,iaps/9120l.JPG,zl6fa,,645994,,105,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.21,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,647004,,106,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.22,1,1362,iaps/9181h.jpg,zl6fa,,648368,,107,image-button-response,
760,Sheppes,,,,0.0-16.0-1.22,,,iaps/9181h.jpg,zl6fa,,653385,,108,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.22,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,654388,,109,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.23,1,1467,iaps/9252h.jpg,zl6fa,,655858,,110,image-button-response,
760,Sheppes,,,,0.0-16.0-1.23,,,iaps/9252h.jpg,zl6fa,,660866,,111,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.23,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,661870,,112,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.24,0,1896,iaps/3180h.JPG,zl6fa,,663768,,113,image-button-response,
760,Sheppes,,,,0.0-16.0-1.24,,,iaps/3180h.JPG,zl6fa,,668782,,114,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.24,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,669800,,115,html-keyboard-response,
760,Sheppes,,,,0.0-16.0-0.25,1,2021,iaps/6190l.JPG,zl6fa,,671822,,116,image-button-response,
760,Sheppes,,,,0.0-16.0-1.25,,,iaps/6190l.JPG,zl6fa,,676831,,117,image-keyboard-response,
760,Sheppes,,,,0.0-16.0-2.25,,,"<div style=""font-size:60px;"">+</div>",zl6fa,,677849,,118,html-keyboard-response,
